6.154997348785400391e-01,3.776420056819915771e-01
4.667623937129974365e-01,5.671039223670959473e-01
5.501785874366760254e-01,4.542934298515319824e-01
4.253726005554199219e-01,6.242411136627197266e-01
4.071957468986511230e-01,6.508030295372009277e-01
4.261046051979064941e-01,6.231597065925598145e-01
5.237212777137756348e-01,4.888249039649963379e-01
5.460326671600341797e-01,4.590435624122619629e-01
6.250978708267211914e-01,3.691908717155456543e-01
4.238268435001373291e-01,6.266134977340698242e-01
5.409646034240722656e-01,4.673418104648590088e-01
5.914255976676940918e-01,4.086822867393493652e-01
4.193168580532073975e-01,6.330499649047851562e-01
4.141764342784881592e-01,6.392775774002075195e-01
4.631084799766540527e-01,5.691140294075012207e-01
3.768786787986755371e-01,6.965536475181579590e-01
4.460934102535247803e-01,5.924386978149414062e-01
4.272586405277252197e-01,6.230594515800476074e-01
6.408514976501464844e-01,3.527233302593231201e-01
5.704892873764038086e-01,4.301270544528961182e-01
4.882974326610565186e-01,5.365229249000549316e-01
5.897141098976135254e-01,4.091960787773132324e-01
4.238268435001373291e-01,6.266134977340698242e-01
6.045920252799987793e-01,3.936393857002258301e-01
4.185980558395385742e-01,6.341216564178466797e-01
6.514343619346618652e-01,3.373350501060485840e-01
4.413448870182037354e-01,5.994872450828552246e-01
5.173746347427368164e-01,4.979999661445617676e-01
3.993832767009735107e-01,6.652078032493591309e-01
4.146566689014434814e-01,6.393099427223205566e-01
5.413649082183837891e-01,4.660397469997406006e-01
4.711470901966094971e-01,5.581305027008056641e-01
4.129242002964019775e-01,6.443073749542236328e-01
5.139333009719848633e-01,4.998039901256561279e-01
4.872086644172668457e-01,5.386849641799926758e-01
4.363088309764862061e-01,6.045771241188049316e-01
3.960514068603515625e-01,6.691489219665527344e-01
4.262738823890686035e-01,6.224488019943237305e-01
5.890290141105651855e-01,4.083051383495330811e-01
4.124379158020019531e-01,6.443216800689697266e-01
4.067857563495635986e-01,6.529403924942016602e-01
4.489736855030059814e-01,5.889043211936950684e-01
3.912374079227447510e-01,6.758639812469482422e-01
4.028993248939514160e-01,6.594420671463012695e-01
4.185980558395385742e-01,6.341216564178466797e-01
4.238268435001373291e-01,6.266134977340698242e-01
4.078775048255920410e-01,6.496615409851074219e-01
4.912558495998382568e-01,5.311509966850280762e-01
4.494019746780395508e-01,5.869029164314270020e-01
4.404136538505554199e-01,6.024851202964782715e-01
4.414252042770385742e-01,5.987881422042846680e-01
4.128603339195251465e-01,6.429070830345153809e-01
4.405468106269836426e-01,6.006488800048828125e-01
6.261016130447387695e-01,3.694463968276977539e-01
