,0,1,2,3,4,5
0,0.009555018225144082,0.011099038944081511,0.019974254249506974,0.04311130541677002,0.07218361041822685,0.0295030169303599
1,0.025531782872489323,0.011513410136502499,0.022582213476406134,0.07043436556601942,0.04095754946113335,0.07700353594506633
2,0.038790603098806234,0.010310467201138764,0.008735789700017565,0.010415386933593737,0.07909706724791148,0.05837047116461769
3,0.024815555275458367,0.030188344311763787,0.030324399541911972,0.017025194126982397,0.05357788260085946,0.10825183583234507
4,0.04047845612216667,0.005503345265930584,0.029579526633092428,0.11282801068063501,0.04103663274899334,0.07324244057747724
5,0.017683753677136614,0.03754398993307472,0.019271451111451943,0.02093778699724795,0.11741418312846463,0.22873514480202045
6,0.03339329122242034,0.06428812210502761,0.060167357649001184,0.015541697337654117,0.09343837854088093,0.13275246996916473
7,0.04619718286293372,0.016362266546744178,0.03172813356373216,0.05954385294700336,0.12618527270894614,0.1735480432032624
8,0.049288462331497286,0.014492204254415195,0.06384394151051262,0.015941973075024395,0.1147697181505799,0.22869237319991606
9,0.03507337807106512,0.00732752752835134,0.0014980078182079987,0.05324706491677687,0.056976731828154034,0.07283268364718591
10,0.05011191285335933,0.03605923889676914,0.06939494273735049,0.029217671315594145,0.07590319265405203,0.0863015989340991
11,0.009707395605268239,0.02346577937562731,0.0077843177394638,0.0216355861927702,0.1425870974672821,0.1338303725117902
12,0.007220512910347131,0.03226627706715844,0.10096781958478034,0.07134416039217542,0.07939409309816706,0.2016974938297138
13,0.02643893963153508,0.012860617295281287,0.05025190713670585,0.06162339445232094,0.10681382868338071,0.031144481659656425
14,0.0515297572278679,0.04019835407915476,0.03850664925425716,0.039931644611878765,0.08211256443314106,0.04553541931202776
15,0.06811941693563914,0.015844876046911146,0.03849847981714024,0.0349868013009587,0.11032115934234095,0.14033553322828057
16,0.0230791601769114,0.042418118337441,0.0516562637689596,0.13231722707374646,0.030482314027430613,0.12308865161754765
17,0.009957249783999745,0.024489023847630086,0.04749198111881786,0.02624400983746798,0.135559046359247,0.09828972057697731
18,0.0219940086503626,0.02184725160760884,0.07729615569752456,0.04235809777563575,0.1460634964077067,0.10011259235789112
19,0.053649166553103665,0.02312230150641911,0.03270523268074995,0.013096921170206268,0.08606333404402663,0.08205646861622726
20,0.015453868747962141,0.01159160277036234,0.027150402556076113,0.041054866228987984,0.06556886749191562,0.1878806659478587
21,0.02142773455670681,0.0125293195179809,0.018510618273646758,0.05106807513482431,0.02818227170598887,0.11220492606340493
22,0.07790234138114932,0.02199139175597706,0.06993088658547744,0.04895610372858617,0.056524273635018954,0.10793764177116894
23,0.018662930843640145,0.0168367916434815,0.16317405858327313,0.01444146654215916,0.03504886898671324,0.08072971463144533
24,0.029384996014103597,0.014752967008276777,0.0219397402371597,0.011580616563920664,0.06004963316495192,0.16210614191566616
25,0.021174934806696036,0.004553703200629209,0.02096123820567859,0.13446332996768062,0.11984978838715929,0.1894249712941529
26,0.06730729484245472,0.032195897441024406,0.007490629309386154,0.042372131472038346,0.20837740734544247,0.10787636990216098
27,0.014800152342260908,0.007728975686916731,0.04427327421292284,0.05071736490393673,0.060958852873063504,0.050346823575810405
