,0,1,2,3,4,5
0,0.19089047610759735,0.17545007169246674,0.4420740306377411,0.22150574624538422,,
1,0.2593911290168762,0.00026108568999916315,0.6037676930427551,0.7350649237632751,,
2,0.000988815794698894,0.3231027126312256,0.6312759518623352,0.603713870048523,,
3,0.032356273382902145,0.012915432453155518,0.4590131938457489,0.5165742039680481,,
4,0.32867833971977234,0.312630295753479,0.857880175113678,0.7167786955833435,,
5,0.10407575964927673,0.08718320727348328,0.20216985046863556,0.18930329382419586,,
6,0.022847633808851242,0.11770574748516083,0.13381466269493103,0.32661405205726624,,
7,0.11358954757452011,0.07109713554382324,0.6477735638618469,0.37606391310691833,,
8,0.21350784599781036,0.2070501446723938,0.1827724128961563,0.19166365265846252,,
9,0.2200755476951599,0.06610280275344849,0.670497715473175,0.10165582597255707,,
10,0.037027303129434586,0.9568849802017212,0.4590131938457489,0.5291076302528381,,
11,0.03242327645421028,0.2264842838048935,0.8176040053367615,0.20025476813316345,,
12,0.09354395419359207,0.07839608192443848,0.04451451450586319,0.34318703413009644,,
13,0.925362229347229,0.22856007516384125,0.0715436339378357,0.9307122826576233,,
14,0.11134643852710724,0.752129852771759,0.2546071708202362,0.8956388831138611,,
15,0.03748321160674095,0.37705591320991516,0.4756948947906494,0.27080947160720825,,
16,0.5435023307800293,0.3358100950717926,0.32538968324661255,0.451465368270874,,
17,0.14498746395111084,0.9881658554077148,0.46246951818466187,0.31853652000427246,,
18,0.17602382600307465,0.15303567051887512,0.8972662091255188,0.3831652104854584,,
19,0.24459829926490784,0.03938586637377739,0.7285909652709961,0.6785959601402283,,
20,0.006874085403978825,0.5419294834136963,0.01712842285633087,0.42821434140205383,,
21,0.14093714952468872,0.030587706714868546,0.8176040053367615,0.24832800030708313,,
22,0.3653958737850189,0.39748698472976685,0.6298684477806091,0.5748723149299622,,
23,0.3761110007762909,0.1386391669511795,0.36782678961753845,0.3973967730998993,,
24,0.8497397303581238,0.9371851682662964,0.21191442012786865,0.4292110204696655,,
25,0.05356977880001068,0.004891616757959127,0.6024323105812073,0.14680926501750946,,
26,0.11584067344665527,0.3058961033821106,0.14581015706062317,0.5979920625686646,,
27,0.08026307076215744,0.3531854748725891,0.4328821301460266,0.7051290273666382,,
28,0.06132996827363968,0.03033188171684742,0.5688555836677551,0.40333423018455505,,
29,0.21958224475383759,0.9740064144134521,0.26943057775497437,0.9709593057632446,,
30,0.053223446011543274,0.0018090078374370933,0.3178614675998688,0.40403077006340027,,
31,0.1666223257780075,0.15354228019714355,0.723041296005249,0.326943039894104,,
32,0.00043295021168887615,0.6257294416427612,0.6377012729644775,0.606328547000885,,
33,0.19488242268562317,0.2650395929813385,0.5168501734733582,0.46989646553993225,,
34,0.37995919585227966,0.37492454051971436,0.6653488874435425,0.1276763677597046,,
35,0.1394258290529251,0.027849046513438225,0.480917751789093,0.6345528364181519,,
36,0.3653958737850189,0.2923441529273987,0.857880175113678,0.7736203670501709,,
37,0.1037432998418808,0.000998770003207028,0.029540935531258583,0.21654687821865082,,
38,0.3459983468055725,0.2313903272151947,0.44461846351623535,0.30334174633026123,,
39,0.14630526304244995,0.9011457562446594,0.25566694140434265,0.24576511979103088,,
40,0.17531350255012512,0.9376853704452515,0.08905485272407532,0.5386297106742859,,
41,0.019497808068990707,0.2631535232067108,0.16962046921253204,0.7564775943756104,,
42,0.16493605077266693,0.5330986380577087,0.8445127606391907,0.24352923035621643,,
43,0.3324027359485626,0.9606007933616638,0.8827532529830933,0.3921860456466675,,
44,0.10302434861660004,0.03748162463307381,0.1502973586320877,0.6816657185554504,,
