,0,1,2,3
0,0.03484292337488804,0.05489414863586721,0.10609489853919574,0.04392392512595834
1,,0.021300910499198092,0.06893680408912978,0.15888330067493198
2,,0.022724610822162063,0.1708845215100723,0.10654661425389424
3,,0.01435296507395932,0.017039488834922963,0.23313151133217258
4,,0.05432395114628472,0.08445566725870184,0.1283581249837918
5,,0.01431792543172983,0.03153072437867552,0.38005108333602716
6,,0.06068079175467798,0.12864958135680754,0.34452817235024713
7,,0.033387592103585974,0.09029160690628035,0.5664764684202627
8,,0.015348378975400465,0.2725664732746838,0.13782260110897254
9,,0.013896897457247063,0.06355894022884018,0.19411321691156325
10,,0.17533314842639885,0.2345318030366354,0.29105541371405697
11,,0.06354048578445604,0.04613271581098738,0.33356383794051064
12,,0.023174791583037608,0.04143721584039625,0.06959329972224558
13,,0.027906122809147314,0.125376581304512,0.07250368786894584
14,,0.026531143328345753,0.1777202161731468,0.3698062018575571
15,,0.10535490609079126,0.23283585906231913,0.18091119863507762
16,,0.04091998464971426,0.24328526975569428,0.16361400137521193
17,,0.07523032434426291,0.04148057945147245,0.18369456086404848
18,,0.045694862063281515,0.09969188728003163,0.17831556038080054
19,,0.06121197449159617,0.1576631929567774,0.3238776587332101
20,,0.024845725545711454,0.07092698326820478,0.2781260175863374
21,,0.043955583759233655,0.06294261892559366,0.2371117979158993
22,,0.024875675951234865,0.14587451175577493,0.15798739985156546
23,,0.07586768531770735,0.15536369085879734,0.22562321534628357
24,,0.03286588274149511,0.14095483249679586,0.46239684390631935
25,,0.14931529540112246,0.053521496109886546,0.27014184980265465
26,,0.026222558800593265,0.050864307652838725,0.09826539191940453
27,,0.05068171257648318,0.3825033578500426,0.11782828614600804
28,,0.02312930228197821,0.29803450318079583,0.2971271751441555
29,,0.03132948655736986,0.12650515515048494,0.2493059740203287
30,,0.04879882251750409,0.06560025527813935,0.3238776587332101
31,,0.06861237089006066,0.07634229846477507,0.4556564980888079
32,,0.1227644930472275,0.21600388153168495,0.4602104886930596
33,,0.0472610875668154,0.029598327795493252,0.3875088299331211
34,,0.022437558515098707,0.09825562280597439,0.5319611512034875
35,,0.007587166241450529,0.08620400859130911,0.17557822054335456
36,,0.09265015917470618,0.1739669322610638,0.11748524387724085
37,,0.019252919756407378,0.2466830582343824,0.2637803258355375
38,,0.009420924041822322,0.09033243169763566,0.222919647146038
39,,0.1364288152928149,0.2798740592220584,0.048902351662295326
40,,0.0722639620899521,0.25181327937879705,0.20538922742382743
41,,0.07384547080785997,0.08591431376963504,0.4261683469041778
42,,0.004507174459658796,0.17145823409181218,0.1616646656348059
43,,0.04459945005961447,0.13804512414951914,0.305571734783835
44,,0.030637387836204896,0.09398397992404546,0.11706602968818854
45,,0.06767883887248773,0.05299779305386271,0.22185648962087826
46,,0.007724667006281835,0.09392835850000462,0.5218389064584978
47,,0.24355066545796014,0.023399800764412053,0.03339865864617475
48,,0.008972224715173041,0.07947878197743552,0.13047055076655642
49,,0.015747007574007682,0.1152199607518771,0.4646609653601805
50,,0.015319336700388859,0.3132391578385404,0.04392392512595834
51,,0.009846696142898724,0.018994313085664995,0.2599022241880252
52,,0.18020610753517374,0.4373276383083241,0.12501925306858747
53,,0.14267317576494673,0.11287629835271872,0.28314068757738936
54,,0.027720912419909996,0.035501704075441835,0.18017053645350517
55,,0.03545524874826127,0.3297735304147357,0.16261632848461408
56,,0.19725069221150182,0.3646196935845571,0.05835290544529537
57,,0.11984914249679228,0.2717143935679589,0.3875088299331211
58,,0.13790750325686976,0.08012338140252617,0.22483971553734283
59,,0.05189735203245516,0.21772348100569683,0.11401047828350637
60,,0.04051467895820087,0.07129221925782842,0.21071071685326637
61,,0.017073697135536837,0.08826504823985015,0.19379597114309735
62,,0.0604200717144554,0.14751375451766527,0.37396099610278666
63,,0.033789708963316824,0.13238892592068033,0.09831671328292661
64,,0.07367260517590167,0.6591093495780248,0.04392238572780143
65,,0.0815031429932415,0.04016627201373579,0.21012075307807565
66,,0.016131533000319068,0.28148496750111396,0.04334909478035408
67,,0.07801270885156417,0.03678932000247259,0.6658707922318127
68,,0.08452945691134656,0.1035658283404372,0.3153058631324214
69,,0.11631499934666727,0.13949517708331777,0.19633378077059607
70,,0.20654511539474588,0.030821339825148696,0.1555909403651923
71,,0.0539662000103197,0.06042203086261789,0.0442237177201462
72,,0.05676920299787474,0.15690134570462383,0.0905645097510837
73,,0.17137806901599867,0.1766144193224024,0.06679652113824616
74,,0.2182828464596333,0.04572664148289476,0.14404272584991515
75,,0.15452060498659123,0.08137753515722347,0.17088973657138296
76,,0.016996707307507644,0.08301875711734519,0.1831306543331529
77,,0.01644552659261249,0.4930729882017835,0.22026013273078948
78,,0.04645576837783049,0.20890117041499975,0.1364938851340223
79,,0.02358703895270104,0.14754989613967623,0.18939081863621504
80,,0.20540112714022032,0.12931634331819494,0.5378554648239121
81,,0.04600622624440633,0.052057635209295926,0.27551823014926236
82,,0.01927820569361564,0.04362922291176277,0.49288916213847667
83,,0.02438039033029788,0.0832462944632982,0.17088973657138296
84,,0.04920807559976552,0.13056247203853538,0.015956684218234086
85,,0.07516870250827218,0.12081346804810617,0.1876255493354966
86,,0.010196609304380684,0.12725782570218583,0.2677545940006578
87,,0.09158409255203392,0.06820960179725771,0.10437922506096385
88,,0.030917636148278665,0.05331161535114346,0.3938803494286897
89,,0.03087282879378558,0.3304750524556527,0.15128055521948286
90,,0.11919879162896553,0.1500680341378665,0.36979952314117565
91,,0.11111910725912154,0.03216332307168975,0.22483971553734283
92,,0.05962405446235861,0.07948037372770908,0.24611178570463635
93,,0.16889562964511853,0.15317511091774624,0.1811730950150968
94,,0.022601400096235815,0.002623450189638903,0.10570551542531494
95,,0.006706562779881668,0.03902948991092746,0.10349577609685007
96,,0.0077023043163233175,0.04156336986414151,0.18369456086404848
97,,0.07996311572391436,0.17651498785085193,0.193627813337808
98,,0.025970239197561088,0.09030723700371146,0.2441791793548973
99,,0.008337406849190265,0.09994998909418527,0.27548216943228304
100,,0.12382195652123708,0.22290333125020567,0.1685563718688636
101,,0.2671718803741149,0.03297428185749486,0.19848675916236388
102,,0.08399717571715454,0.0883822781213138,0.243975621697285
103,,0.0613472648872939,0.534660884461905,0.3017482561730154
104,,0.05960992594711838,0.15457023722126897,0.12542145738550853
105,,0.018809388184166262,0.04764146013550379,0.14557969123299813
106,,0.04354072920015221,0.1863397517760453,0.017931995407394367
107,,0.03666298571413003,0.3154810314121968,0.3046618346157245
108,,0.05464464905405299,0.32167331054232723,0.2402245143719781
109,,0.13950134662362043,0.1758624151358875,0.11007340488576133
110,,0.02900466208592962,0.24490634053700108,0.24019544958179967
111,,0.09133790294795986,0.04869712635489389,0.27741842564808944
112,,0.1766809627461823,0.06381969181171009,0.2885879424246798
113,,0.07719852697831486,0.24206059765610863,0.21412286633170047
114,,0.034512782572411804,0.09834210265580925,0.24019544958179967
115,,0.06641693579546244,0.20328255639913959,0.07644447676196561
116,,0.019713977750585643,0.10968879690425602,0.2811826595674038
