,0,1,2,3
0,0.024908259624194292,0.019974254249506974,0.07218361041822685,0.0295030169303599
1,,0.011099038944081511,0.04311130541677002,0.07700353594506633
2,,0.011513410136502499,0.07043436556601942,0.05837047116461769
3,,0.010310467201138764,0.010415386933593737,0.10825183583234507
4,,0.030188344311763787,0.04095754946113335,0.07324244057747724
5,,0.005503345265930584,0.017025194126982397,0.22873514480202045
6,,0.03754398993307472,0.07909706724791148,0.1735480432032624
7,,0.022582213476406134,0.05357788260085946,0.22869237319991606
8,,0.009555018225144082,0.11282801068063501,0.07283268364718591
9,,0.008735789700017565,0.04103663274899334,0.0863015989340991
10,,0.06428812210502761,0.11741418312846463,0.1338303725117902
11,,0.030324399541911972,0.02093778699724795,0.2016974938297138
12,,0.016362266546744178,0.015541697337654117,0.031144481659656425
13,,0.014492204254415195,0.05954385294700336,0.04553541931202776
14,,0.00732752752835134,0.09343837854088093,0.14033553322828057
15,,0.03605923889676914,0.12618527270894614,0.12308865161754765
16,,0.02346577937562731,0.1147697181505799,0.09828972057697731
17,,0.029579526633092428,0.015941973075024395,0.10011259235789112
18,,0.03226627706715844,0.05324706491677687,0.08205646861622726
19,,0.019271451111451943,0.056976731828154034,0.1878806659478587
20,,0.012860617295281287,0.029217671315594145,0.11220492606340493
21,,0.04019835407915476,0.0216355861927702,0.10793764177116894
22,,0.015844876046911146,0.07590319265405203,0.08072971463144533
23,,0.042418118337441,0.07134416039217542,0.16210614191566616
24,,0.024489023847630086,0.06162339445232094,0.1894249712941529
25,,0.060167357649001184,0.039931644611878765,0.10787636990216098
26,,0.02184725160760884,0.0349868013009587,0.050346823575810405
27,,0.02312230150641911,0.13231722707374646,0.07308960508202597
28,,0.01159160277036234,0.1425870974672821,0.11434960382435744
29,,0.0125293195179809,0.07939409309816706,0.1057708361882382
30,,0.02199139175597706,0.02624400983746798,0.1878806659478587
31,,0.03172813356373216,0.04235809777563575,0.2164259753845307
32,,0.06384394151051262,0.10681382868338071,0.12368609871879961
33,,0.0168367916434815,0.013096921170206268,0.20712806765981712
34,,0.014752967008276777,0.041054866228987984,0.27897050837017623
35,,0.004553703200629209,0.05106807513482431,0.09652803245884838
36,,0.032195897441024406,0.08211256443314106,0.07948583867894399
37,,0.007728975686916731,0.11032115934234095,0.1424645729270708
38,,0.006589989783007577,0.030482314027430613,0.11840201706375182
39,,0.04531550100816999,0.135559046359247,0.016591915379618384
40,,0.025531782872489323,0.1460634964077067,0.14400406438494257
41,,0.039778320694779615,0.04749198111881786,0.15247403491275782
42,,0.0014980078182079987,0.08606333404402663,0.09793967393476773
43,,0.027089461872200016,0.06556886749191562,0.12258026381866136
44,,0.019065552927871408,0.04895610372858617,0.07592235118618228
45,,0.02729901714915895,0.02818227170598887,0.13831560581150476
46,,0.005347732678494088,0.056524273635018954,0.20017578367912484
47,,0.06939494273735049,0.01444146654215916,0.022039768796724805
48,,0.004846349331847433,0.03504886898671324,0.08037369112676432
49,,0.008861164154492712,0.06004963316495192,0.21270605609624949
50,,0.009031077844913285,0.11984978838715929,0.0295030169303599
51,,0.0077843177394638,0.011580616563920664,0.12122155694072986
52,,0.10096781958478034,0.20837740734544247,0.07032936695436333
