6.210091710090637207e-01,3.746042847633361816e-01
6.147683262825012207e-01,3.818503618240356445e-01
6.140209436416625977e-01,3.834638595581054688e-01
6.135263442993164062e-01,3.821715712547302246e-01
6.518983244895935059e-01,3.407617807388305664e-01
4.986870288848876953e-01,5.236314535140991211e-01
6.417109370231628418e-01,3.522858321666717529e-01
4.448328912258148193e-01,5.947906970977783203e-01
6.128294467926025391e-01,3.842875957489013672e-01
5.985578894615173340e-01,3.984958827495574951e-01
6.447212696075439453e-01,3.485312759876251221e-01
5.703195333480834961e-01,4.286210536956787109e-01
4.290984272956848145e-01,6.173184514045715332e-01
4.398368000984191895e-01,6.011422872543334961e-01
4.342928528785705566e-01,6.103028655052185059e-01
6.545040607452392578e-01,3.376741111278533936e-01
6.154329180717468262e-01,3.799801766872406006e-01
4.448275566101074219e-01,5.919210314750671387e-01
5.214568376541137695e-01,4.928888380527496338e-01
4.365422427654266357e-01,6.043936610221862793e-01
4.412772953510284424e-01,5.980480313301086426e-01
6.098963618278503418e-01,3.845288753509521484e-01
6.534702777862548828e-01,3.393332660198211670e-01
6.357396841049194336e-01,3.594968020915985107e-01
4.331905245780944824e-01,6.110869050025939941e-01
4.056922793388366699e-01,6.519439220428466797e-01
6.130370497703552246e-01,3.828219473361968994e-01
5.784229636192321777e-01,4.209125936031341553e-01
4.261046051979064941e-01,6.231597065925598145e-01
6.157870292663574219e-01,3.812828958034515381e-01
6.603147387504577637e-01,3.284017443656921387e-01
6.150949001312255859e-01,3.824992477893829346e-01
4.735167622566223145e-01,5.558550357818603516e-01
4.557917416095733643e-01,5.786138772964477539e-01
6.555969119071960449e-01,3.357372283935546875e-01
4.377510249614715576e-01,6.031894683837890625e-01
4.278652071952819824e-01,6.196146607398986816e-01
5.690255761146545410e-01,4.313043355941772461e-01
6.152726411819458008e-01,3.812501728534698486e-01
4.648567736148834229e-01,5.652885437011718750e-01
6.296316981315612793e-01,3.652775585651397705e-01
5.309057235717773438e-01,4.788094162940979004e-01
5.765287876129150391e-01,4.236517846584320068e-01
4.502649903297424316e-01,5.835645794868469238e-01
5.040915608406066895e-01,5.172750353813171387e-01
4.198519289493560791e-01,6.322953104972839355e-01
4.427009224891662598e-01,5.974243283271789551e-01
6.414081454277038574e-01,3.529623746871948242e-01
4.744387269020080566e-01,5.555735826492309570e-01
5.424263477325439453e-01,4.634397625923156738e-01
4.202966690063476562e-01,6.304280161857604980e-01
4.367897212505340576e-01,6.076919436454772949e-01
4.380558729171752930e-01,6.034639477729797363e-01
4.261046051979064941e-01,6.231597065925598145e-01
3.755522370338439941e-01,6.982004046440124512e-01
5.883585810661315918e-01,4.081659913063049316e-01
5.989682674407958984e-01,3.990131020545959473e-01
6.163002252578735352e-01,3.807477951049804688e-01
6.243411302566528320e-01,3.708632588386535645e-01
4.236277937889099121e-01,6.266131997108459473e-01
5.894886255264282227e-01,4.085345268249511719e-01
4.271914362907409668e-01,6.223326921463012695e-01
4.701104760169982910e-01,5.599896311759948730e-01
6.060258746147155762e-01,3.922993540763854980e-01
6.017754077911376953e-01,3.960768878459930420e-01
3.702145218849182129e-01,7.061468362808227539e-01
4.473795890808105469e-01,5.885846018791198730e-01
6.715872883796691895e-01,3.188716769218444824e-01
6.303371787071228027e-01,3.639099001884460449e-01
6.784586310386657715e-01,3.127581775188446045e-01
4.794695675373077393e-01,5.491942763328552246e-01
5.691829323768615723e-01,4.300862550735473633e-01
5.195204019546508789e-01,4.962096214294433594e-01
6.375369429588317871e-01,3.563537895679473877e-01
4.464437365531921387e-01,5.923699736595153809e-01
5.884807109832763672e-01,4.086873233318328857e-01
4.296227693557739258e-01,6.172807216644287109e-01
6.232663393020629883e-01,3.720259964466094971e-01
6.000490188598632812e-01,3.972911238670349121e-01
5.256922841072082520e-01,4.848366677761077881e-01
4.027985930442810059e-01,6.576657295227050781e-01
6.591731905937194824e-01,3.330766558647155762e-01
3.747467100620269775e-01,7.005523443222045898e-01
5.400696396827697754e-01,4.674344062805175781e-01
5.718746781349182129e-01,4.278405606746673584e-01
5.827459692955017090e-01,4.168798327445983887e-01
6.118863821029663086e-01,3.850853443145751953e-01
6.286101937294006348e-01,3.654486238956451416e-01
6.287022233009338379e-01,3.642020821571350098e-01
6.545746326446533203e-01,3.359037935733795166e-01
5.467494726181030273e-01,4.582047760486602783e-01
5.012484192848205566e-01,5.197265744209289551e-01
6.025696396827697754e-01,3.958046138286590576e-01
6.469196677207946777e-01,3.462628424167633057e-01
4.906482994556427002e-01,5.344521403312683105e-01
5.990313291549682617e-01,4.002768397331237793e-01
5.475128293037414551e-01,4.583362638950347900e-01
5.482151508331298828e-01,4.578813910484313965e-01
6.172170639038085938e-01,3.774404227733612061e-01
6.420843005180358887e-01,3.512332439422607422e-01
4.203802049160003662e-01,6.306269168853759766e-01
6.707922220230102539e-01,3.183540999889373779e-01
6.262485384941101074e-01,3.684399425983428955e-01
6.750647425651550293e-01,3.146366477012634277e-01
4.980608522891998291e-01,5.217130780220031738e-01
3.981877863407135010e-01,6.663392782211303711e-01
5.454277992248535156e-01,4.610185027122497559e-01
6.503959298133850098e-01,3.425150811672210693e-01
5.359458923339843750e-01,4.736433327198028564e-01
6.019907593727111816e-01,3.964704871177673340e-01
6.142724752426147461e-01,3.814943730831146240e-01
6.453937292098999023e-01,3.479042053222656250e-01
6.419432163238525391e-01,3.522830009460449219e-01
4.191241860389709473e-01,6.336822509765625000e-01
5.846493840217590332e-01,4.141045212745666504e-01
4.392106831073760986e-01,6.044656038284301758e-01
6.177906990051269531e-01,3.787536323070526123e-01
6.078018546104431152e-01,3.891820013523101807e-01
6.004178524017333984e-01,3.976271450519561768e-01
4.493692219257354736e-01,5.883103013038635254e-01
4.221661984920501709e-01,6.280758976936340332e-01
5.335022807121276855e-01,4.761644005775451660e-01
3.828015327453613281e-01,6.869794130325317383e-01
5.742766857147216797e-01,4.268119931221008301e-01
5.091308355331420898e-01,5.092486143112182617e-01
5.931518673896789551e-01,4.042110443115234375e-01
5.604125261306762695e-01,4.413132667541503906e-01
4.158257842063903809e-01,6.385994553565979004e-01
5.844318270683288574e-01,4.106099605560302734e-01
6.111580133438110352e-01,3.845878243446350098e-01
4.224511086940765381e-01,6.289203763008117676e-01
4.019007682800292969e-01,6.588901281356811523e-01
3.922126889228820801e-01,6.750373244285583496e-01
4.261046051979064941e-01,6.231597065925598145e-01
4.483819901943206787e-01,5.898881554603576660e-01
4.514365196228027344e-01,5.838508605957031250e-01
4.245364665985107422e-01,6.255540847778320312e-01
6.517060399055480957e-01,3.395561277866363525e-01
6.197873353958129883e-01,3.769418299198150635e-01
5.172994732856750488e-01,4.968723356723785400e-01
6.355242133140563965e-01,3.583332896232604980e-01
6.737688779830932617e-01,3.161811828613281250e-01
6.779360771179199219e-01,3.130896389484405518e-01
4.742355644702911377e-01,5.546140074729919434e-01
4.193168580532073975e-01,6.330499649047851562e-01
6.144540309906005859e-01,3.809348344802856445e-01
4.537131488323211670e-01,5.780389904975891113e-01
6.183684468269348145e-01,3.777318596839904785e-01
6.464812755584716797e-01,3.467922508716583252e-01
4.473725855350494385e-01,5.897304415702819824e-01
4.422622323036193848e-01,6.002826690673828125e-01
4.567368030548095703e-01,5.775113105773925781e-01
5.095980763435363770e-01,5.083794593811035156e-01
6.423042416572570801e-01,3.509317636489868164e-01
6.278567314147949219e-01,3.672006726264953613e-01
3.845219612121582031e-01,6.860422492027282715e-01
6.421499252319335938e-01,3.503477573394775391e-01
6.407482624053955078e-01,3.524083197116851807e-01
4.358134865760803223e-01,6.082755327224731445e-01
4.889872670173645020e-01,5.334297418594360352e-01
6.112855672836303711e-01,3.861078321933746338e-01
4.238268435001373291e-01,6.266134977340698242e-01
5.986197590827941895e-01,3.975310623645782471e-01
5.458420515060424805e-01,4.616264700889587402e-01
5.217259526252746582e-01,4.907593131065368652e-01
4.689818918704986572e-01,5.631180405616760254e-01
4.287648200988769531e-01,6.195104122161865234e-01
4.034018814563751221e-01,6.549674272537231445e-01
